year	month	day	DateTime	AreaTypeCode	AreaName	MapCode	ProductionType_Name	AggregatedInstalledCapacity	SubmissionTS
2016	1	1	2016-01-01 00:00:00.000	CTY	France	FR	Hydro Pumped Storage 	4965.00	2016-11-22 10:27:13.000
2016	1	1	2016-01-01 00:00:00.000	CTY	France	FR	Fossil Hard coal 	2930.00	2016-11-22 10:27:13.000
2016	1	1	2016-01-01 00:00:00.000	CTY	France	FR	Wind Offshore 	10.00	2016-11-22 10:27:13.000
2016	1	1	2016-01-01 00:00:00.000	BZN	RTE BZ	FR	Fossil Hard coal 	2930.00	2016-11-22 10:27:13.000
2016	1	1	2016-01-01 00:00:00.000	BZN	RTE BZ	FR	Hydro Pumped Storage 	4965.00	2016-11-22 10:27:13.000
2016	1	1	2016-01-01 00:00:00.000	BZN	RTE BZ	FR	Wind Offshore 	10.00	2016-11-22 10:27:13.000
2016	1	1	2016-01-01 00:00:00.000	CTA	50Hertz CA	DE_50HzT	Solar 	8901.00	2017-07-28 10:28:49.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Fingrid CA	FI	Fossil Hard coal 	3416.00	2015-12-22 07:26:05.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Luxembourg	LU	Wind Offshore 	0.00	2017-06-27 11:36:35.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Luxembourg	LU	Fossil Brown coal/Lignite 	0.00	2017-06-27 11:36:35.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Luxembourg	LU	Fossil Oil 	0.00	2017-06-27 11:36:35.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Luxembourg	LU	Solar 	1.00	2017-06-27 11:36:35.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Luxembourg	LU	Hydro Run-of-river and poundage 	25.00	2017-06-27 11:36:35.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Luxembourg	LU	Wind Onshore 	124.00	2017-06-27 11:36:35.000
2016	1	1	2016-01-01 00:00:00.000	CTA	50Hertz CA	DE_50HzT	Wind Offshore 	336.00	2016-06-03 13:53:05.000
2016	1	1	2016-01-01 00:00:00.000	CTA	APG CA	AT	Hydro Pumped Storage 	2971.10	2016-12-21 09:28:34.000
2016	1	1	2016-01-01 00:00:00.000	CTA	APG CA	AT	Marine 	0.00	2016-12-21 09:28:34.000
2016	1	1	2016-01-01 00:00:00.000	BZN	REE BZ	ES	Geothermal 	0.00	2016-07-15 08:08:50.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Spain	ES	Geothermal 	0.00	2016-07-15 08:08:50.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Finland	FI	Waste 	47.00	2016-07-15 08:09:04.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Finland	FI	Other renewable 	82.00	2016-07-15 08:09:04.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Fingrid BZ	FI	Waste 	47.00	2016-07-15 08:09:04.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Fingrid BZ	FI	Other renewable 	82.00	2016-07-15 08:09:04.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Lithuania	LT	Biomass 	65.00	2016-07-15 08:09:54.000
2016	1	1	2016-01-01 00:00:00.000	BZN	Litgrid BZ	LT	Biomass 	65.00	2016-07-15 08:09:54.000
2016	1	1	2016-01-01 00:00:00.000	BZN	TenneT NL BZ	NL	Fossil Oil 	0.00	2016-07-15 08:10:36.000
2016	1	1	2016-01-01 00:00:00.000	BZN	TenneT NL BZ	NL	Fossil Hard coal 	5658.00	2016-07-15 08:10:36.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Netherlands	NL	Fossil Hard coal 	5658.00	2016-07-15 08:10:36.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Netherlands	NL	Fossil Oil 	0.00	2016-07-15 08:10:36.000
2016	1	1	2016-01-01 00:00:00.000	BZN	PSE SA BZ	PL	Biomass 	434.67	2016-07-15 08:10:45.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Poland	PL	Biomass 	434.67	2016-07-15 08:10:45.000
2016	1	1	2016-01-01 00:00:00.000	BZN	TenneT NL BZ	NL	Other 	0.00	2016-07-15 08:10:45.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Netherlands	NL	Other 	0.00	2016-07-15 08:10:45.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT GER CA	DE_TenneT_GER	Biomass 	2915.60	2017-08-09 11:11:23.000
2016	1	1	2016-01-01 00:00:00.000	CTA	APG CA	AT	Solar 	723.00	2016-12-21 09:28:34.000
2016	1	1	2016-01-01 00:00:00.000	CTA	APG CA	AT	Nuclear 	0.00	2016-12-21 09:28:34.000
2016	1	1	2016-01-01 00:00:00.000	CTA	APG CA	AT	Biomass 	473.60	2016-12-21 09:28:34.000
2016	1	1	2016-01-01 00:00:00.000	CTA	APG CA	AT	Fossil Oil shale 	0.00	2016-12-21 09:28:34.000
2016	1	1	2016-01-01 00:00:00.000	CTA	APG CA	AT	Wind Offshore 	0.00	2016-12-21 09:28:34.000
2016	1	1	2016-01-01 00:00:00.000	CTA	APG CA	AT	Fossil Brown coal/Lignite 	0.00	2016-12-21 09:28:34.000
2016	1	1	2016-01-01 00:00:00.000	CTA	APG CA	AT	Other renewable 	32.50	2016-12-21 09:28:34.000
2016	1	1	2016-01-01 00:00:00.000	CTA	APG CA	AT	Other 	22.80	2016-12-21 09:28:34.000
2016	1	1	2016-01-01 00:00:00.000	CTA	APG CA	AT	Geothermal 	0.90	2016-12-21 09:28:34.000
2016	1	1	2016-01-01 00:00:00.000	CTA	APG CA	AT	Hydro Run-of-river and poundage 	5574.70	2016-12-21 09:28:34.000
2016	1	1	2016-01-01 00:00:00.000	CTA	APG CA	AT	Waste 	144.10	2016-12-21 09:28:34.000
2016	1	1	2016-01-01 00:00:00.000	CTA	APG CA	AT	Fossil Peat 	0.00	2016-12-21 09:28:34.000
2016	1	1	2016-01-01 00:00:00.000	CTA	APG CA	AT	Wind Onshore 	2497.40	2016-12-21 09:28:34.000
2016	1	1	2016-01-01 00:00:00.000	CTA	APG CA	AT	Hydro Water Reservoir 	2964.90	2016-12-21 09:28:34.000
2016	1	1	2016-01-01 00:00:00.000	CTA	APG CA	AT	Fossil Hard coal 	766.00	2016-12-21 09:28:34.000
2016	1	1	2016-01-01 00:00:00.000	CTA	APG CA	AT	Fossil Coal-derived gas 	0.00	2016-12-21 09:28:34.000
2016	1	1	2016-01-01 00:00:00.000	CTA	APG CA	AT	Fossil Oil 	177.90	2016-12-21 09:28:34.000
2016	1	1	2016-01-01 00:00:00.000	CTA	APG CA	AT	Fossil Gas 	4465.80	2016-12-21 09:28:34.000
2016	1	1	2016-01-01 00:00:00.000	CTY	France	FR	Solar 	396.60	2016-11-22 10:27:10.000
2016	1	1	2016-01-01 00:00:00.000	BZN	RTE BZ	FR	Solar 	396.60	2016-11-22 10:27:10.000
2016	1	1	2016-01-01 00:00:00.000	CTY	France	FR	Hydro Water Reservoir 	8204.00	2016-11-22 10:27:12.000
2016	1	1	2016-01-01 00:00:00.000	CTY	France	FR	Fossil Oil 	6670.00	2016-11-22 10:27:12.000
2016	1	1	2016-01-01 00:00:00.000	CTY	France	FR	Biomass 	170.00	2016-11-22 10:27:12.000
2016	1	1	2016-01-01 00:00:00.000	BZN	RTE BZ	FR	Biomass 	170.00	2016-11-22 10:27:12.000
2016	1	1	2016-01-01 00:00:00.000	BZN	RTE BZ	FR	Hydro Water Reservoir 	8204.00	2016-11-22 10:27:12.000
2016	1	1	2016-01-01 00:00:00.000	BZN	RTE BZ	FR	Fossil Oil 	6670.00	2016-11-22 10:27:12.000
2016	1	1	2016-01-01 00:00:00.000	BZN	swissgrid BZ	CH	Hydro Run-of-river and poundage 	190.00	2016-07-15 08:07:57.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Switzerland	CH	Hydro Run-of-river and poundage 	190.00	2016-07-15 08:07:57.000
2016	1	1	2016-01-01 00:00:00.000	BZN	MAVIR BZ	HU	Biomass 	245.95	2016-07-15 08:09:36.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Hungary	HU	Biomass 	245.95	2016-07-15 08:09:36.000
2016	1	1	2016-01-01 00:00:00.000	BZN	TenneT NL BZ	NL	Fossil Oil shale 	0.00	2016-07-15 08:10:37.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Netherlands	NL	Fossil Oil shale 	0.00	2016-07-15 08:10:37.000
2016	1	1	2016-01-01 00:00:00.000	BZN	PSE SA BZ	PL	Fossil Coal-derived gas 	158.00	2016-07-15 08:10:46.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Italy CA	IT	Wind Offshore 	0.00	2016-12-29 11:17:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Italy CA	IT	Fossil Hard coal 	6386.00	2016-12-29 11:17:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Italy CA	IT	Other renewable 	0.00	2016-12-29 11:17:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Italy CA	IT	Fossil Coal-derived gas 	766.00	2016-12-29 11:17:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Italy CA	IT	Fossil Oil 	8802.00	2016-12-29 11:17:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Italy CA	IT	Hydro Run-of-river and poundage 	10482.00	2016-12-29 11:17:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Italy CA	IT	Hydro Pumped Storage 	7064.00	2016-12-29 11:17:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Italy CA	IT	Marine 	0.00	2016-12-29 11:17:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Italy CA	IT	Solar 	4768.00	2016-12-29 11:17:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Italy CA	IT	Fossil Gas 	29923.00	2016-12-29 11:17:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Italy CA	IT	Hydro Water Reservoir 	4226.00	2016-12-29 11:17:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Italy CA	IT	Wind Onshore 	8739.00	2016-12-29 11:17:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Italy CA	IT	Waste 	248.00	2016-12-29 11:17:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Italy CA	IT	Geothermal 	869.00	2016-12-29 11:17:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Italy CA	IT	Fossil Brown coal/Lignite 	0.00	2016-12-29 11:17:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Italy CA	IT	Fossil Peat 	0.00	2016-12-29 11:17:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Italy CA	IT	Other 	13911.00	2016-12-29 11:17:10.000
2016	1	1	2016-01-01 00:00:00.000	CTA	Italy CA	IT	Biomass 	1610.00	2016-12-29 11:17:10.000
2016	1	1	2016-01-01 00:00:00.000	BZN	PSE SA BZ	PL	Fossil Brown coal/Lignite 	8483.02	2016-07-15 08:10:46.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Poland	PL	Fossil Brown coal/Lignite 	8483.02	2016-07-15 08:10:46.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Poland	PL	Fossil Coal-derived gas 	158.00	2016-07-15 08:10:46.000
2016	1	1	2016-01-01 00:00:00.000	CTA	CEPS CA	CZ	Waste 	0.00	2016-03-29 11:00:13.000
2016	1	1	2016-01-01 00:00:00.000	CTA	CEPS CA	CZ	Nuclear 	4040.00	2016-03-29 11:00:13.000
2016	1	1	2016-01-01 00:00:00.000	CTA	CEPS CA	CZ	Fossil Coal-derived gas 	380.00	2016-03-29 11:00:13.000
2016	1	1	2016-01-01 00:00:00.000	CTA	CEPS CA	CZ	Fossil Oil 	0.00	2016-03-29 11:00:13.000
2016	1	1	2016-01-01 00:00:00.000	CTA	CEPS CA	CZ	Hydro Water Reservoir 	650.00	2016-03-29 11:00:13.000
2016	1	1	2016-01-01 00:00:00.000	CTA	TenneT GER CA	DE_TenneT_GER	Other renewable 	67.72	2017-08-09 11:15:36.000
2016	1	1	2016-01-01 00:00:00.000	CTA	EirGrid CA	IE	Fossil Peat 	343.60	2015-12-23 15:00:24.000
2016	1	1	2016-01-01 00:00:00.000	CTA	EirGrid CA	IE	Hydro Run-of-river and poundage 	216.00	2015-12-23 15:00:24.000
2016	1	1	2016-01-01 00:00:00.000	CTA	EirGrid CA	IE	Hydro Pumped Storage 	292.00	2015-12-23 15:00:24.000
2016	1	1	2016-01-01 00:00:00.000	CTA	EirGrid CA	IE	Other 	647.00	2015-12-23 15:00:24.000
2016	1	1	2016-01-01 00:00:00.000	CTA	EirGrid CA	IE	Fossil Oil 	811.00	2015-12-23 15:00:24.000
2016	1	1	2016-01-01 00:00:00.000	CTA	EirGrid CA	IE	Wind Onshore 	1919.63	2015-12-23 15:00:24.000
2016	1	1	2016-01-01 00:00:00.000	CTA	EirGrid CA	IE	Fossil Hard coal 	855.00	2015-12-23 15:00:24.000
2016	1	1	2016-01-01 00:00:00.000	CTA	EirGrid CA	IE	Fossil Gas 	3801.00	2015-12-23 15:00:24.000
2016	1	1	2016-01-01 00:00:00.000	CTA	SONI CA	NIE	Other 	116.00	2015-12-23 15:00:31.000
2016	1	1	2016-01-01 00:00:00.000	CTA	SONI CA	NIE	Fossil Gas 	1539.00	2015-12-23 15:00:31.000
2016	1	1	2016-01-01 00:00:00.000	CTA	SONI CA	NIE	Wind Onshore 	576.10	2015-12-23 15:00:31.000
2016	1	1	2016-01-01 00:00:00.000	CTA	SONI CA	NIE	Fossil Oil 	316.00	2015-12-23 15:00:31.000
2016	1	1	2016-01-01 00:00:00.000	CTA	SONI CA	NIE	Fossil Hard coal 	476.00	2015-12-23 15:00:31.000
2016	1	1	2016-01-01 00:00:00.000	BZN	National Grid BZ	GB	Biomass 	1890.00	2016-07-15 08:09:14.000
2016	1	1	2016-01-01 00:00:00.000	BZN	National Grid BZ	GB	Fossil Gas 	25702.00	2016-07-15 08:09:14.000
2016	1	1	2016-01-01 00:00:00.000	CTY	United Kingdom	GB	Biomass 	1890.00	2016-07-15 08:09:14.000
2016	1	1	2016-01-01 00:00:00.000	CTY	United Kingdom	GB	Fossil Gas 	27241.00	2016-07-15 08:09:14.000
2016	1	1	2016-01-01 00:00:00.000	BZN	National Grid BZ	GB	Other 	4501.00	2016-07-15 08:09:20.000
2016	1	1	2016-01-01 00:00:00.000	BZN	National Grid BZ	GB	Wind Onshore 	8562.00	2016-07-15 08:09:20.000
2016	1	1	2016-01-01 00:00:00.000	CTY	United Kingdom	GB	Other 	4617.00	2016-07-15 08:09:20.000
2016	1	1	2016-01-01 00:00:00.000	CTY	United Kingdom	GB	Wind Onshore 	9138.10	2016-07-15 08:09:20.000
2016	1	1	2016-01-01 00:00:00.000	CTA	REN CA	PT	Fossil Gas 	4695.20	2015-12-15 08:03:22.000
2016	1	1	2016-01-01 00:00:00.000	CTA	REN CA	PT	Fossil Hard coal 	1756.00	2015-12-15 08:03:22.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Portugal	PT	Fossil Coal-derived gas 	0.00	2016-07-15 08:10:53.000
2016	1	1	2016-01-01 00:00:00.000	BZN	REN BZ	PT	Fossil Coal-derived gas 	0.00	2016-07-15 08:10:53.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Ireland	IE	Wind Onshore 	1919.63	2016-06-19 23:07:18.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Portugal	PT	Fossil Peat 	0.00	2016-07-15 08:10:56.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Portugal	PT	Fossil Oil shale 	0.00	2016-07-15 08:10:56.000
2016	1	1	2016-01-01 00:00:00.000	BZN	REN BZ	PT	Fossil Peat 	0.00	2016-07-15 08:10:56.000
2016	1	1	2016-01-01 00:00:00.000	BZN	REN BZ	PT	Fossil Oil shale 	0.00	2016-07-15 08:10:56.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Portugal	PT	Waste 	0.00	2016-07-15 08:11:01.000
2016	1	1	2016-01-01 00:00:00.000	BZN	REN BZ	PT	Waste 	0.00	2016-07-15 08:11:01.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Portugal	PT	Wind Offshore 	0.00	2016-07-15 08:11:02.000
2016	1	1	2016-01-01 00:00:00.000	BZN	REN BZ	PT	Wind Offshore 	0.00	2016-07-15 08:11:02.000
2016	1	1	2016-01-01 00:00:00.000	CTA	National Grid CA	GB	Biomass 	1890.00	2016-01-13 11:07:08.000
2016	1	1	2016-01-01 00:00:00.000	CTA	National Grid CA	GB	Other renewable 	1817.00	2016-01-13 11:07:08.000
2016	1	1	2016-01-01 00:00:00.000	CTA	National Grid CA	GB	Other 	4501.00	2016-01-13 11:07:08.000
2016	1	1	2016-01-01 00:00:00.000	CTA	National Grid CA	GB	Hydro Pumped Storage 	2744.00	2016-01-13 11:07:08.000
2016	1	1	2016-01-01 00:00:00.000	CTA	National Grid CA	GB	Solar 	3954.00	2016-01-13 11:07:08.000
2016	1	1	2016-01-01 00:00:00.000	CTA	National Grid CA	GB	Wind Onshore 	8562.00	2016-01-13 11:07:08.000
2016	1	1	2016-01-01 00:00:00.000	CTA	National Grid CA	GB	Fossil Gas 	25702.00	2016-01-13 11:07:08.000
2016	1	1	2016-01-01 00:00:00.000	CTA	National Grid CA	GB	Fossil Oil 	792.00	2016-01-13 11:07:08.000
2016	1	1	2016-01-01 00:00:00.000	CTA	National Grid CA	GB	Hydro Run-of-river and poundage 	1540.00	2016-01-13 11:07:08.000
2016	1	1	2016-01-01 00:00:00.000	CTA	National Grid CA	GB	Nuclear 	8981.00	2016-01-13 11:07:08.000
2016	1	1	2016-01-01 00:00:00.000	CTA	National Grid CA	GB	Fossil Hard coal 	14889.00	2016-01-13 11:07:08.000
2016	1	1	2016-01-01 00:00:00.000	CTA	National Grid CA	GB	Wind Offshore 	5011.00	2016-01-13 11:07:08.000
2016	1	1	2016-01-01 00:00:00.000	CTA	REN CA	PT	Nuclear 	0.00	2015-12-15 08:03:21.000
2016	1	1	2016-01-01 00:00:00.000	CTA	REN CA	PT	Fossil Coal-derived gas 	0.00	2015-12-15 08:03:21.000
2016	1	1	2016-01-01 00:00:00.000	CTA	REN CA	PT	Fossil Oil 	0.00	2015-12-15 08:03:21.000
2016	1	1	2016-01-01 00:00:00.000	CTA	REN CA	PT	Geothermal 	0.00	2015-12-15 08:03:21.000
2016	1	1	2016-01-01 00:00:00.000	CTA	REN CA	PT	Waste 	0.00	2015-12-15 08:03:21.000
2016	1	1	2016-01-01 00:00:00.000	CTA	REN CA	PT	Wind Offshore 	0.00	2015-12-15 08:03:21.000
2016	1	1	2016-01-01 00:00:00.000	CTA	REN CA	PT	Fossil Brown coal/Lignite 	0.00	2015-12-15 08:03:21.000
2016	1	1	2016-01-01 00:00:00.000	CTA	REN CA	PT	Fossil Peat 	0.00	2015-12-15 08:03:21.000
2016	1	1	2016-01-01 00:00:00.000	CTA	REN CA	PT	Marine 	0.00	2015-12-15 08:03:21.000
2016	1	1	2016-01-01 00:00:00.000	CTA	REN CA	PT	Other renewable 	0.00	2015-12-15 08:03:21.000
2016	1	1	2016-01-01 00:00:00.000	CTA	REN CA	PT	Fossil Oil shale 	0.00	2015-12-15 08:03:21.000
2016	1	1	2016-01-01 00:00:00.000	CTA	REN CA	PT	Hydro Water Reservoir 	1510.90	2015-12-15 08:03:24.000
2016	1	1	2016-01-01 00:00:00.000	CTA	REN CA	PT	Hydro Run-of-river and poundage 	2986.80	2015-12-15 08:03:41.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Portugal	PT	Geothermal 	0.00	2016-07-15 08:10:57.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Portugal	PT	Hydro Pumped Storage 	1623.40	2016-07-15 08:10:57.000
2016	1	1	2016-01-01 00:00:00.000	BZN	REN BZ	PT	Geothermal 	0.00	2016-07-15 08:10:57.000
2016	1	1	2016-01-01 00:00:00.000	BZN	REN BZ	PT	Hydro Pumped Storage 	1623.40	2016-07-15 08:10:57.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Portugal	PT	Hydro Water Reservoir 	1510.90	2016-07-15 08:10:58.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Portugal	PT	Hydro Run-of-river and poundage 	2986.80	2016-07-15 08:10:58.000
2016	1	1	2016-01-01 00:00:00.000	BZN	REN BZ	PT	Hydro Run-of-river and poundage 	2986.80	2016-07-15 08:10:58.000
2016	1	1	2016-01-01 00:00:00.000	BZN	REN BZ	PT	Hydro Water Reservoir 	1510.90	2016-07-15 08:10:58.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Portugal	PT	Solar 	251.30	2016-07-15 08:11:00.000
2016	1	1	2016-01-01 00:00:00.000	CTA	REN CA	PT	Solar 	251.30	2015-12-15 08:03:25.000
2016	1	1	2016-01-01 00:00:00.000	CTA	REN CA	PT	Wind Onshore 	4617.10	2015-12-15 08:03:42.000
2016	1	1	2016-01-01 00:00:00.000	BZN	National Grid BZ	GB	Solar 	3954.00	2016-07-15 08:09:18.000
2016	1	1	2016-01-01 00:00:00.000	BZN	National Grid BZ	GB	Other renewable 	1817.00	2016-07-15 08:09:18.000
2016	1	1	2016-01-01 00:00:00.000	CTY	United Kingdom	GB	Solar 	3954.00	2016-07-15 08:09:18.000
2016	1	1	2016-01-01 00:00:00.000	CTY	United Kingdom	GB	Other renewable 	1817.00	2016-07-15 08:09:18.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Ireland	IE	Fossil Oil 	811.00	2016-06-19 23:07:11.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Ireland	IE	Fossil Gas 	3801.00	2016-06-19 23:07:11.000
2016	1	1	2016-01-01 00:00:00.000	CTY	Ireland	IE	Fossil Hard coal 	855.00	2016-06-19 23:07:11.000
2016	1	1	2016-01-01 00:00:00.000	BZN	National Grid BZ	GB	Wind Offshore 	5011.00	2016-07-15 08:09:19.000
2016	1	1	2016-01-01 00:00:00.000	CTY	United Kingdom	GB	Wind Offshore 	5011.00	2016-07-15 08:09:19.000
